id,title,text,level1_family,subtype,key_clues,numbers_present,integrality_implied,source_url,bin_capacity,capacity,num_constraints,num_customers,num_facilities,num_items,num_jobs,num_machines,num_sinks,num_sources,size,source_type
jobshop/orlib/037,Job Shop Instance orlib-37,A job shop scheduling problem with 20 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M8(14min) → M2(38min) → M7(44min) → M0(76min) → M5(97min) → M3(12min) → M4(75min) → M6(66min) → M9(12min) → M1(29min); Job2: M0(43min) → M2(85min) → M3(82min) → M5(38min) → M4(58min) → M9(89min) → M8(92min) → M6(87min) → M7(69min) → M1(80min); Job3: M3(41min) → M7(7min) → M9(5min) → M0(43min) → M2(14min) → M4(8min) → M5(61min) → M1(84min) → M8(66min) → M6(48min) and 17 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,20,10,,,,
jobshop/orlib/038,Job Shop Instance orlib-38,A job shop scheduling problem with 20 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M6(32min) → M3(16min) → M1(33min) → M8(12min) → M7(70min) → M4(10min) → M9(75min) → M0(82min) → M5(88min) → M2(20min); Job2: M8(39min) → M4(81min) → M3(91min) → M5(56min) → M9(69min) → M1(45min) → M6(59min) → M0(86min) → M2(36min) → M7(68min); Job3: M3(84min) → M2(57min) → M7(41min) → M5(73min) → M4(81min) → M0(88min) → M8(38min) → M9(17min) → M6(83min) → M1(5min) and 17 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,20,10,,,,
jobshop/orlib/039,Job Shop Instance orlib-39,A job shop scheduling problem with 30 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M4(21min) → M7(26min) → M9(16min) → M2(34min) → M3(55min) → M8(52min) → M5(95min) → M6(71min) → M1(21min) → M0(53min); Job2: M8(77min) → M5(98min) → M1(42min) → M7(66min) → M2(31min) → M3(39min) → M6(77min) → M9(79min) → M4(55min) → M0(12min); Job3: M2(64min) → M4(92min) → M3(34min) → M1(19min) → M8(62min) → M6(54min) → M7(43min) → M0(83min) → M9(79min) → M5(37min) and 27 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,30,10,,,,
jobshop/orlib/040,Job Shop Instance orlib-40,A job shop scheduling problem with 30 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M6(89min) → M1(58min) → M4(97min) → M2(44min) → M8(77min) → M3(5min) → M0(9min) → M5(58min) → M9(96min) → M7(84min); Job2: M7(31min) → M2(81min) → M9(73min) → M4(15min) → M1(87min) → M5(39min) → M8(57min) → M0(77min) → M3(85min) → M6(21min); Job3: M2(48min) → M5(71min) → M0(40min) → M3(70min) → M1(49min) → M6(22min) → M4(10min) → M8(34min) → M7(80min) → M9(82min) and 27 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,30,10,,,,
jobshop/orlib/041,Job Shop Instance orlib-41,A job shop scheduling problem with 30 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M2(38min) → M4(75min) → M9(12min) → M5(97min) → M0(76min) → M1(29min) → M8(14min) → M6(66min) → M7(44min) → M3(12min); Job2: M0(43min) → M5(38min) → M1(80min) → M3(82min) → M2(85min) → M4(58min) → M6(87min) → M8(92min) → M9(89min) → M7(69min); Job3: M6(48min) → M4(8min) → M8(66min) → M7(7min) → M2(14min) → M3(41min) → M5(61min) → M0(43min) → M1(84min) → M9(5min) and 27 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,30,10,,,,
jobshop/orlib/042,Job Shop Instance orlib-42,A job shop scheduling problem with 30 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M2(51min) → M7(59min) → M1(35min) → M5(73min) → M9(65min) → M0(27min) → M6(13min) → M3(81min) → M8(32min) → M4(74min); Job2: M4(64min) → M7(33min) → M5(75min) → M2(33min) → M8(10min) → M0(28min) → M3(38min) → M6(53min) → M9(49min) → M1(55min); Job3: M6(83min) → M1(23min) → M2(72min) → M3(7min) → M9(72min) → M0(6min) → M4(39min) → M5(52min) → M8(90min) → M7(21min) and 27 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,30,10,,,,
jobshop/orlib/043,Job Shop Instance orlib-43,A job shop scheduling problem with 30 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M0(66min) → M2(84min) → M3(26min) → M7(29min) → M9(94min) → M6(98min) → M8(7min) → M5(98min) → M1(45min) → M4(43min); Job2: M3(32min) → M0(97min) → M6(55min) → M2(88min) → M8(93min) → M9(88min) → M1(20min) → M4(50min) → M7(17min) → M5(5min); Job3: M4(43min) → M3(68min) → M8(47min) → M9(68min) → M1(57min) → M6(20min) → M5(81min) → M2(60min) → M7(94min) → M0(62min) and 27 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,30,10,,,,
jobshop/orlib/044,Job Shop Instance orlib-44,A job shop scheduling problem with 15 jobs and 15 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M4(21min) → M3(55min) → M6(71min) → M14(98min) → M10(12min) → M2(34min) → M9(16min) → M1(21min) → M0(53min) → M7(26min) → M8(52min) → M5(95min) → M12(31min) → M11(42min) → M13(39min); Job2: M11(54min) → M4(83min) → M1(77min) → M7(64min) → M8(34min) → M14(79min) → M12(43min) → M0(55min) → M3(77min) → M6(19min) → M9(37min) → M5(79min) → M10(92min) → M13(62min) → M2(66min); Job3: M9(83min) → M5(77min) → M2(87min) → M7(38min) → M4(60min) → M12(98min) → M0(93min) → M13(17min) → M6(41min) → M10(44min) → M3(69min) → M11(49min) → M8(24min) → M1(87min) → M14(25min) and 12 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,15,15,,,,
jobshop/orlib/045,Job Shop Instance orlib-45,A job shop scheduling problem with 15 jobs and 15 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M5(19min) → M6(64min) → M11(73min) → M9(13min) → M2(84min) → M14(88min) → M3(85min) → M10(41min) → M12(53min) → M13(80min) → M1(66min) → M7(46min) → M8(59min) → M4(25min) → M0(62min); Job2: M1(67min) → M3(74min) → M7(41min) → M2(57min) → M14(52min) → M0(14min) → M9(64min) → M8(84min) → M6(78min) → M5(47min) → M13(28min) → M4(84min) → M10(63min) → M12(26min) → M11(46min); Job3: M6(97min) → M8(95min) → M0(64min) → M9(38min) → M10(59min) → M12(95min) → M2(17min) → M11(65min) → M13(93min) → M3(10min) → M5(73min) → M1(11min) → M4(85min) → M14(46min) → M7(67min) and 12 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,15,15,,,,
jobshop/orlib/046,Job Shop Instance orlib-46,A job shop scheduling problem with 15 jobs and 15 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M1(26min) → M12(67min) → M0(72min) → M6(74min) → M14(13min) → M8(43min) → M4(30min) → M3(19min) → M10(23min) → M11(85min) → M5(98min) → M13(43min) → M2(38min) → M7(8min) → M9(75min); Job2: M14(42min) → M0(39min) → M4(55min) → M12(46min) → M1(19min) → M8(93min) → M9(80min) → M5(26min) → M10(7min) → M6(50min) → M11(57min) → M3(73min) → M2(9min) → M7(61min) → M13(72min); Job3: M3(96min) → M4(99min) → M12(34min) → M6(60min) → M7(43min) → M14(7min) → M13(12min) → M8(11min) → M11(70min) → M10(43min) → M0(91min) → M1(68min) → M9(11min) → M5(68min) → M2(72min) and 12 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,15,15,,,,
jobshop/orlib/047,Job Shop Instance orlib-47,A job shop scheduling problem with 15 jobs and 15 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M10(51min) → M14(43min) → M7(80min) → M4(18min) → M6(38min) → M3(24min) → M2(67min) → M12(15min) → M11(24min) → M13(72min) → M8(45min) → M5(80min) → M9(64min) → M1(44min) → M0(88min); Job2: M6(40min) → M9(88min) → M10(77min) → M5(59min) → M11(20min) → M3(52min) → M8(70min) → M0(40min) → M4(32min) → M13(76min) → M12(43min) → M7(31min) → M2(21min) → M14(5min) → M1(47min); Job3: M0(32min) → M3(49min) → M10(5min) → M5(64min) → M7(58min) → M8(80min) → M6(94min) → M11(11min) → M1(26min) → M13(26min) → M14(59min) → M9(85min) → M4(47min) → M12(96min) → M2(14min) and 12 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,15,15,,,,
jobshop/orlib/048,Job Shop Instance orlib-48,A job shop scheduling problem with 15 jobs and 15 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M9(65min) → M10(28min) → M4(74min) → M12(33min) → M2(51min) → M14(75min) → M5(73min) → M8(32min) → M6(13min) → M3(81min) → M1(35min) → M7(59min) → M13(38min) → M11(55min) → M0(27min); Job2: M0(64min) → M1(53min) → M11(83min) → M2(33min) → M4(6min) → M9(52min) → M14(72min) → M8(7min) → M13(90min) → M12(21min) → M6(23min) → M3(10min) → M10(39min) → M5(49min) → M7(72min); Job3: M14(73min) → M3(82min) → M1(23min) → M12(62min) → M6(88min) → M5(21min) → M8(65min) → M11(70min) → M7(53min) → M10(81min) → M2(93min) → M13(77min) → M0(61min) → M9(28min) → M4(78min) and 12 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,15,15,,,,
jobshop/orlib/049,Job Shop Instance orlib-49,A job shop scheduling problem with 10 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M0(72min) → M1(64min) → M2(55min) → M3(31min) → M4(53min) → M5(95min) → M6(11min) → M7(52min) → M8(6min) → M9(84min); Job2: M0(61min) → M3(27min) → M4(88min) → M2(78min) → M1(49min) → M5(83min) → M8(91min) → M6(74min) → M7(29min) → M9(87min); Job3: M0(86min) → M3(32min) → M1(35min) → M2(37min) → M5(18min) → M4(48min) → M6(91min) → M7(52min) → M9(60min) → M8(30min) and 7 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,10,10,,,,
jobshop/orlib/050,Job Shop Instance orlib-50,A job shop scheduling problem with 10 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M0(72min) → M1(54min) → M2(33min) → M3(86min) → M4(75min) → M5(16min) → M6(96min) → M7(7min) → M8(99min) → M9(76min); Job2: M0(16min) → M3(88min) → M4(48min) → M8(52min) → M9(60min) → M6(29min) → M7(18min) → M5(89min) → M2(80min) → M1(76min); Job3: M0(47min) → M7(11min) → M3(14min) → M2(56min) → M6(16min) → M4(83min) → M1(10min) → M5(61min) → M8(24min) → M9(58min) and 7 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,10,10,,,,
jobshop/orlib/051,Job Shop Instance orlib-51,A job shop scheduling problem with 10 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M0(96min) → M1(69min) → M2(25min) → M3(5min) → M4(55min) → M5(15min) → M6(88min) → M7(11min) → M8(17min) → M9(82min); Job2: M0(11min) → M1(48min) → M2(67min) → M3(38min) → M4(18min) → M7(24min) → M6(62min) → M5(92min) → M9(96min) → M8(81min); Job3: M2(67min) → M1(63min) → M0(93min) → M4(85min) → M3(25min) → M5(72min) → M6(51min) → M7(81min) → M8(58min) → M9(15min) and 7 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,10,10,,,,
jobshop/orlib/052,Job Shop Instance orlib-52,A job shop scheduling problem with 10 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M0(8min) → M1(10min) → M2(35min) → M3(44min) → M4(15min) → M5(92min) → M6(70min) → M7(89min) → M8(50min) → M9(12min); Job2: M0(63min) → M8(39min) → M3(80min) → M5(22min) → M2(88min) → M1(39min) → M9(85min) → M6(27min) → M7(74min) → M4(69min); Job3: M0(52min) → M6(22min) → M1(33min) → M3(68min) → M8(27min) → M2(68min) → M5(25min) → M4(34min) → M7(24min) → M9(84min) and 7 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,10,10,,,,
jobshop/orlib/053,Job Shop Instance orlib-53,A job shop scheduling problem with 10 jobs and 10 machines. Each job must be processed through a sequence of machines in a specific order. Jobs have the following routes: Job1: M9(11min) → M8(93min) → M0(48min) → M7(76min) → M6(13min) → M5(71min) → M3(59min) → M2(90min) → M4(10min) → M1(65min); Job2: M8(52min) → M9(76min) → M0(84min) → M7(73min) → M5(56min) → M4(10min) → M6(26min) → M2(43min) → M3(39min) → M1(49min); Job3: M9(28min) → M8(44min) → M7(26min) → M6(66min) → M4(68min) → M5(74min) → M3(27min) → M2(14min) → M1(6min) → M0(21min) and 7 more jobs. Each machine can process only one job at a time. Minimize makespan.,scheduling,job_shop,sequence routing precedence multiple_operations machine_order,yes,yes,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/jobshopinfo.html,,,,,,,10,10,,,,
